(NH4)2SO4,Triton X-100,Glycine,CSL-P,NaCl,K2HPO4,Tryptone,YE,Methionine,Cysteine,NH4OAc,Glycerol,Na2S2O3,ZnSO4·7H2O,MgSO4·7H2O,FAC,pred_titer_0,pred_titer_1,pred_titer_2,pred_titer_3,pred_titer_4,regressors_std,mean_vote,UCB
68.0,24.0,47.0,181.0,47.0,43.0,51.0,209.0,23.0,57.0,31.0,71.0,25.0,47.0,14.0,6.0,29.254997,24.908861,26.231304,49.463665,54.930054,14.132997,36.957775,51.09077
30.0,53.0,47.0,159.0,47.0,47.0,108.0,190.0,181.0,57.0,31.0,109.0,25.0,24.0,22.0,21.0,29.504038,-0.42568943,17.578806,42.214027,56.62663,21.990683,29.099564,51.09025
30.0,35.0,38.0,68.0,28.0,28.0,142.0,154.0,204.0,102.0,31.0,90.0,21.0,41.0,38.0,21.0,13.429773,5.834934,21.161457,39.911514,61.995556,22.62101,28.466648,51.087658
15.0,18.0,76.0,181.0,28.0,40.0,153.0,209.0,0.0,23.0,31.0,109.0,42.0,30.0,18.0,31.0,-2.4039016,20.674635,18.985018,44.164818,57.298466,23.338282,27.743809,51.082092
38.0,0.0,9.0,204.0,28.0,28.0,96.0,154.0,68.0,68.0,31.0,128.0,14.0,30.0,18.0,16.0,-5.750048,-5.4481087,27.958834,40.019485,57.89456,28.141262,22.934946,51.07621
68.0,6.0,66.0,204.0,21.0,40.0,96.0,190.0,204.0,45.0,50.0,109.0,14.0,6.0,14.0,31.0,18.343552,-14.895079,12.222929,46.14848,54.42372,27.824709,23.248722,51.073433
53.0,24.0,9.0,0.0,28.0,43.0,119.0,118.0,45.0,68.0,31.0,128.0,25.0,6.0,26.0,16.0,12.6046505,5.2200575,33.573647,38.098995,58.905453,21.389387,29.680561,51.069946
38.0,35.0,47.0,68.0,40.0,43.0,108.0,227.0,45.0,34.0,57.0,109.0,39.0,47.0,18.0,31.0,1.6183658,22.011463,19.48895,39.043232,60.999554,22.434435,28.632315,51.06675
45.0,12.0,66.0,159.0,21.0,32.0,74.0,172.0,91.0,68.0,19.0,71.0,11.0,41.0,14.0,41.0,18.468971,-4.9650183,13.350917,49.916656,53.481693,25.013922,26.050644,51.064568
53.0,6.0,66.0,181.0,28.0,17.0,51.0,136.0,0.0,57.0,38.0,80.0,25.0,6.0,26.0,46.0,-6.7093625,-14.742571,27.402723,44.45512,53.28597,30.3254,20.738377,51.063774
30.0,12.0,57.0,113.0,43.0,47.0,153.0,190.0,68.0,57.0,31.0,118.0,35.0,41.0,22.0,31.0,24.179218,-13.167111,5.825369,44.99438,54.590218,27.774578,23.284414,51.05899
23.0,53.0,66.0,159.0,32.0,36.0,130.0,136.0,23.0,45.0,25.0,52.0,28.0,47.0,18.0,21.0,-3.2334604,32.63366,13.50248,40.113518,56.26949,23.200092,27.857138,51.057228
60.0,6.0,28.0,204.0,36.0,21.0,153.0,82.0,91.0,79.0,44.0,52.0,39.0,35.0,34.0,21.0,-9.093873,20.392582,10.242052,42.747517,58.234566,26.550428,24.504568,51.054996
68.0,35.0,76.0,45.0,25.0,36.0,142.0,227.0,113.0,91.0,25.0,71.0,14.0,18.0,26.0,41.0,10.982468,27.096098,21.742174,43.169712,58.609077,18.730333,32.319904,51.05024
53.0,24.0,66.0,159.0,36.0,36.0,119.0,190.0,181.0,11.0,25.0,99.0,14.0,41.0,5.0,26.0,12.222297,-10.540433,12.2209835,47.750034,55.739674,27.570873,23.478512,51.049385
60.0,6.0,85.0,204.0,32.0,40.0,119.0,154.0,136.0,68.0,44.0,128.0,14.0,18.0,38.0,6.0,-0.041023374,-7.8787436,13.946096,45.905624,58.563587,28.947094,22.09911,51.046204
30.0,30.0,19.0,113.0,36.0,28.0,153.0,190.0,45.0,57.0,31.0,99.0,14.0,24.0,22.0,11.0,24.11417,25.183685,17.197891,45.301502,58.082664,17.069445,33.975983,51.045425
60.0,30.0,57.0,181.0,36.0,17.0,119.0,190.0,91.0,91.0,44.0,118.0,18.0,35.0,22.0,46.0,3.547336,-36.28528,14.607005,42.327236,53.890976,35.422016,15.617456,51.039474
68.0,0.0,47.0,181.0,25.0,51.0,62.0,209.0,68.0,11.0,25.0,71.0,32.0,30.0,5.0,21.0,22.117826,26.041077,18.78326,48.97775,55.501488,16.750542,34.284283,51.034824
23.0,24.0,85.0,136.0,36.0,21.0,108.0,227.0,45.0,34.0,44.0,61.0,35.0,6.0,18.0,16.0,-26.751188,-26.350477,12.648413,39.69807,60.598724,39.057163,11.968708,51.02587
68.0,24.0,66.0,91.0,28.0,32.0,62.0,227.0,181.0,11.0,31.0,109.0,32.0,30.0,9.0,31.0,15.882952,-1.758809,14.219267,46.387817,57.46126,24.577452,26.438498,51.01595
53.0,0.0,9.0,68.0,40.0,28.0,108.0,118.0,159.0,79.0,38.0,80.0,18.0,35.0,22.0,51.0,1.9420485,-2.472906,22.607244,43.253357,58.57417,26.2313,24.780783,51.012085
60.0,6.0,66.0,136.0,47.0,28.0,108.0,136.0,45.0,45.0,44.0,118.0,14.0,6.0,5.0,11.0,-31.033514,-56.507874,11.827836,43.011242,52.669968,47.01188,3.993531,51.00541
15.0,18.0,28.0,136.0,51.0,28.0,108.0,100.0,0.0,79.0,19.0,118.0,28.0,6.0,26.0,21.0,28.373684,26.097765,32.861603,41.38905,59.194897,13.421753,37.5834,51.005154
38.0,53.0,38.0,23.0,25.0,28.0,96.0,172.0,204.0,23.0,19.0,61.0,28.0,47.0,5.0,16.0,28.708794,10.070414,25.338972,47.535965,54.310947,17.80545,33.193016,50.998466
45.0,53.0,85.0,136.0,28.0,47.0,130.0,154.0,91.0,79.0,44.0,52.0,21.0,24.0,9.0,16.0,-22.762877,15.434309,5.6570497,45.657547,54.63015,31.274603,19.723236,50.99784
15.0,18.0,47.0,91.0,28.0,32.0,51.0,154.0,136.0,68.0,50.0,61.0,14.0,12.0,9.0,31.0,-6.7045016,-9.217593,12.749367,53.346302,51.824944,30.591558,20.399704,50.991264
23.0,30.0,76.0,136.0,40.0,25.0,153.0,190.0,23.0,102.0,25.0,71.0,14.0,6.0,22.0,16.0,-12.599914,-23.167192,16.024076,44.11175,56.986485,34.71966,16.271042,50.990704
23.0,47.0,47.0,159.0,28.0,40.0,142.0,82.0,23.0,11.0,57.0,61.0,21.0,35.0,5.0,21.0,-25.424538,-5.2543607,19.158741,44.518745,54.691177,33.45227,17.537952,50.990223
38.0,47.0,0.0,113.0,32.0,21.0,119.0,136.0,23.0,91.0,57.0,61.0,35.0,30.0,5.0,6.0,-6.9725666,-8.480525,21.19786,46.303535,55.461163,29.488073,21.501894,50.989967
60.0,12.0,47.0,0.0,32.0,17.0,119.0,172.0,181.0,45.0,25.0,71.0,32.0,0.0,5.0,46.0,-3.5922744,-27.153801,22.0314,43.292805,53.76523,33.315434,17.668673,50.984108
38.0,47.0,76.0,136.0,43.0,51.0,74.0,172.0,45.0,102.0,50.0,90.0,39.0,30.0,30.0,41.0,-13.139912,8.489344,14.425662,48.7817,54.250168,28.41865,22.561392,50.98004
53.0,35.0,38.0,23.0,25.0,40.0,62.0,136.0,204.0,57.0,31.0,109.0,25.0,30.0,38.0,36.0,10.705413,7.026975,19.750053,39.6867,62.405457,23.061388,27.91492,50.97631
60.0,0.0,76.0,181.0,25.0,28.0,108.0,100.0,68.0,0.0,31.0,61.0,21.0,6.0,14.0,26.0,-18.125011,-11.114253,15.991702,49.412777,53.19636,33.098923,17.872314,50.971237
38.0,30.0,57.0,204.0,40.0,32.0,96.0,136.0,0.0,102.0,50.0,90.0,42.0,6.0,30.0,41.0,7.0523524,15.546822,28.409555,42.88396,58.098454,20.571491,30.398228,50.96972
53.0,53.0,66.0,45.0,47.0,47.0,74.0,154.0,136.0,34.0,31.0,118.0,28.0,53.0,18.0,16.0,8.118335,12.568905,28.458288,45.737686,56.245197,20.74402,30.225683,50.969704
45.0,47.0,38.0,23.0,43.0,25.0,130.0,136.0,91.0,0.0,38.0,128.0,35.0,30.0,22.0,11.0,-10.255442,-0.12481575,19.734953,49.176758,53.48498,28.566233,22.403286,50.96952
53.0,53.0,19.0,204.0,40.0,25.0,119.0,136.0,45.0,79.0,19.0,61.0,25.0,18.0,34.0,6.0,-3.0976014,0.5563705,24.940891,43.071373,57.615177,26.346544,24.617243,50.963787
15.0,18.0,47.0,68.0,40.0,51.0,85.0,209.0,181.0,57.0,25.0,109.0,35.0,41.0,14.0,31.0,16.588223,-0.13639009,13.436902,51.476067,53.18632,24.049467,26.910223,50.95969
68.0,0.0,85.0,23.0,40.0,40.0,119.0,190.0,113.0,0.0,50.0,90.0,32.0,12.0,22.0,31.0,10.9755125,-4.258552,14.753564,50.690163,53.887367,25.748705,25.209612,50.958317
68.0,53.0,38.0,159.0,21.0,21.0,85.0,190.0,68.0,34.0,44.0,128.0,18.0,12.0,18.0,26.0,13.597049,-22.614489,12.96037,43.369236,55.367325,30.422367,20.535898,50.958267
68.0,0.0,19.0,113.0,21.0,17.0,51.0,118.0,45.0,79.0,57.0,118.0,18.0,30.0,34.0,51.0,-3.9553459,-33.966934,10.809733,49.621174,50.912937,36.271515,14.684314,50.95583
38.0,12.0,85.0,91.0,32.0,43.0,62.0,190.0,23.0,102.0,50.0,61.0,35.0,18.0,22.0,46.0,14.986579,-29.571346,8.978361,44.786324,52.46127,32.626873,18.328238,50.95511
23.0,18.0,38.0,0.0,36.0,17.0,142.0,100.0,0.0,57.0,38.0,71.0,28.0,47.0,30.0,51.0,6.400567,-5.525478,27.893541,45.977497,53.745567,25.248966,25.69834,50.947304
68.0,6.0,0.0,204.0,28.0,28.0,130.0,100.0,23.0,91.0,57.0,90.0,25.0,41.0,18.0,46.0,4.1732945,-0.4692619,20.613108,45.81115,57.446144,25.427399,25.514887,50.942284
23.0,47.0,85.0,159.0,28.0,51.0,51.0,209.0,136.0,68.0,38.0,109.0,28.0,12.0,22.0,26.0,20.190496,26.150135,17.700768,50.19738,54.228447,17.241398,33.693443,50.93484
53.0,53.0,57.0,204.0,25.0,43.0,142.0,190.0,181.0,79.0,38.0,90.0,21.0,12.0,30.0,51.0,10.20301,-0.15589598,28.77627,45.580624,54.75583,23.102497,27.831966,50.934464
53.0,0.0,47.0,91.0,43.0,28.0,119.0,172.0,68.0,0.0,31.0,99.0,42.0,12.0,18.0,26.0,-7.414365,-10.125008,14.468196,49.195995,55.04449,30.69981,20.233862,50.93367
15.0,47.0,85.0,45.0,40.0,25.0,96.0,209.0,113.0,34.0,38.0,99.0,32.0,47.0,5.0,16.0,-3.2490306,7.0626025,22.217224,47.051685,55.52111,25.212694,25.720718,50.93341
23.0,35.0,47.0,136.0,21.0,47.0,85.0,136.0,113.0,102.0,44.0,80.0,39.0,41.0,30.0,46.0,-8.245807,4.5858746,21.44637,46.605587,55.3077,26.992537,23.939945,50.93248
45.0,18.0,76.0,113.0,40.0,32.0,153.0,136.0,23.0,68.0,19.0,109.0,11.0,41.0,22.0,51.0,4.5346727,-1.7377934,16.408222,48.85613,55.912598,26.134512,24.794765,50.929276
30.0,24.0,76.0,0.0,21.0,25.0,130.0,209.0,23.0,23.0,44.0,109.0,14.0,30.0,30.0,46.0,-12.978786,-9.978054,23.07359,46.390648,53.58494,30.903656,20.018467,50.922123
68.0,35.0,38.0,181.0,21.0,25.0,51.0,82.0,0.0,34.0,19.0,118.0,42.0,18.0,14.0,6.0,11.738912,-1.0977918,24.356604,44.50777,56.95692,23.62671,27.292484,50.919197
60.0,6.0,19.0,91.0,32.0,28.0,74.0,118.0,45.0,0.0,50.0,109.0,35.0,30.0,22.0,36.0,-3.9826734,-37.585052,7.66581,48.24342,52.223988,37.602665,13.313098,50.915764
15.0,53.0,66.0,136.0,28.0,43.0,130.0,172.0,113.0,57.0,44.0,128.0,25.0,18.0,9.0,51.0,-8.996537,3.8073025,21.109629,47.80772,54.212494,27.311283,23.588123,50.899406
15.0,12.0,19.0,113.0,43.0,21.0,119.0,154.0,0.0,0.0,25.0,118.0,42.0,30.0,14.0,26.0,21.971577,27.499002,28.592785,47.6525,55.813797,14.593061,36.30593,50.898994
15.0,24.0,47.0,159.0,21.0,51.0,108.0,172.0,91.0,102.0,38.0,118.0,25.0,41.0,14.0,41.0,-8.663474,12.289202,16.860003,50.42458,52.355434,26.24491,24.653149,50.898056
60.0,53.0,76.0,91.0,47.0,32.0,62.0,190.0,0.0,45.0,38.0,52.0,28.0,24.0,5.0,16.0,26.110065,18.36048,18.853916,44.249912,58.642982,17.647415,33.24347,50.890884
60.0,41.0,0.0,91.0,47.0,21.0,62.0,136.0,113.0,34.0,44.0,71.0,42.0,35.0,26.0,16.0,-8.406618,9.273977,21.961102,43.617134,57.020813,26.191624,24.693281,50.884903
60.0,35.0,85.0,136.0,43.0,36.0,51.0,154.0,91.0,68.0,25.0,71.0,11.0,41.0,34.0,16.0,-11.158881,19.493578,18.731117,45.891075,53.437172,25.601784,25.278812,50.880596
30.0,24.0,57.0,204.0,28.0,21.0,130.0,118.0,204.0,45.0,44.0,99.0,21.0,47.0,5.0,46.0,-17.43979,-54.211796,10.209111,43.88919,51.992226,43.987316,6.887788,50.875103
68.0,35.0,57.0,204.0,51.0,51.0,108.0,172.0,181.0,11.0,19.0,61.0,25.0,18.0,18.0,36.0,3.6568189,-6.1790185,21.479633,44.86855,56.972294,26.709135,24.159657,50.86879
30.0,35.0,38.0,181.0,43.0,47.0,74.0,82.0,159.0,102.0,31.0,61.0,11.0,41.0,26.0,41.0,-1.7033681,23.623468,20.379139,47.647366,53.182426,22.235878,28.625805,50.861683
23.0,41.0,66.0,91.0,32.0,21.0,153.0,209.0,113.0,45.0,38.0,99.0,14.0,41.0,30.0,36.0,-4.8340826,24.187502,17.398493,42.459846,56.786335,23.661896,27.19962,50.861515
38.0,24.0,76.0,23.0,40.0,40.0,62.0,154.0,204.0,91.0,44.0,52.0,11.0,47.0,14.0,51.0,-9.474922,-19.03474,16.619297,47.953648,53.954628,32.856907,18.003582,50.86049
53.0,47.0,66.0,45.0,25.0,43.0,74.0,227.0,204.0,102.0,50.0,109.0,21.0,30.0,9.0,51.0,8.110292,4.147396,20.013304,46.4073,57.468967,23.625275,27.229452,50.85473
68.0,24.0,28.0,91.0,40.0,47.0,62.0,82.0,113.0,45.0,50.0,90.0,14.0,0.0,9.0,41.0,-10.122311,-6.579939,21.610458,47.757526,53.568855,29.605804,21.246918,50.852722
15.0,24.0,76.0,91.0,36.0,32.0,119.0,209.0,68.0,11.0,19.0,109.0,14.0,41.0,22.0,11.0,6.0198765,16.84792,23.601425,42.33623,59.341396,21.221325,29.62937,50.850693
68.0,0.0,57.0,23.0,21.0,51.0,108.0,245.0,159.0,34.0,44.0,61.0,28.0,18.0,5.0,21.0,10.345178,15.839306,20.29494,44.898403,58.792656,20.808647,30.034094,50.842743
60.0,53.0,85.0,204.0,40.0,47.0,51.0,100.0,45.0,68.0,38.0,128.0,42.0,18.0,5.0,6.0,-3.7014165,-5.4924784,20.753654,50.49154,52.161423,27.999475,22.842545,50.84202
60.0,30.0,0.0,159.0,25.0,17.0,142.0,100.0,23.0,57.0,31.0,99.0,18.0,35.0,5.0,36.0,5.548517,17.181107,18.538063,46.205116,57.5148,21.84159,28.997522,50.83911
68.0,47.0,19.0,68.0,47.0,17.0,130.0,209.0,68.0,57.0,50.0,80.0,32.0,41.0,34.0,31.0,7.4035516,25.649813,22.287378,40.89253,59.270126,19.737896,31.100681,50.838577
23.0,35.0,66.0,159.0,25.0,43.0,74.0,118.0,204.0,23.0,38.0,80.0,42.0,47.0,30.0,46.0,5.1516023,4.532408,25.476648,44.751076,57.019356,23.451984,27.386219,50.838203
53.0,47.0,19.0,204.0,21.0,21.0,96.0,190.0,159.0,91.0,38.0,99.0,42.0,6.0,14.0,31.0,30.493597,12.172635,22.930984,40.781254,58.794987,17.800066,33.03469,50.834755
38.0,30.0,85.0,136.0,47.0,47.0,62.0,118.0,91.0,91.0,19.0,80.0,32.0,6.0,5.0,26.0,9.189451,-10.582022,23.95689,43.883373,55.45353,26.45383,24.380245,50.834076
23.0,41.0,57.0,91.0,40.0,47.0,85.0,100.0,181.0,102.0,44.0,52.0,18.0,30.0,9.0,36.0,-20.815935,5.8699303,10.356508,46.065548,55.94685,31.340298,19.48458,50.824875
68.0,12.0,19.0,181.0,17.0,28.0,108.0,100.0,91.0,57.0,50.0,99.0,18.0,24.0,34.0,31.0,-8.718947,-20.597807,12.738223,47.716656,55.267143,33.543682,17.281055,50.824738
23.0,41.0,38.0,204.0,25.0,21.0,74.0,82.0,204.0,68.0,57.0,118.0,32.0,0.0,5.0,41.0,-10.417576,-32.321995,19.715563,41.94421,54.72441,36.09471,14.728923,50.823635
53.0,0.0,9.0,136.0,17.0,21.0,119.0,100.0,204.0,102.0,31.0,128.0,25.0,12.0,26.0,21.0,-4.7802744,-2.9511766,13.069626,45.744625,58.709095,28.856768,21.95838,50.815147
23.0,35.0,47.0,159.0,40.0,21.0,51.0,154.0,0.0,57.0,50.0,109.0,14.0,30.0,9.0,21.0,-17.313581,-30.834974,11.373197,47.49292,54.156006,37.83728,12.974713,50.811993
15.0,0.0,57.0,68.0,25.0,25.0,142.0,82.0,23.0,23.0,38.0,128.0,39.0,0.0,22.0,26.0,-10.657877,-10.577361,22.533333,44.85092,55.14703,30.552595,20.25921,50.811806
45.0,24.0,66.0,91.0,25.0,51.0,85.0,118.0,136.0,91.0,19.0,80.0,39.0,41.0,5.0,51.0,20.293844,-10.350839,17.228386,47.09353,52.65752,25.419239,25.384487,50.803726
53.0,18.0,9.0,113.0,32.0,25.0,62.0,118.0,113.0,91.0,50.0,109.0,11.0,35.0,26.0,41.0,-13.735002,-17.174023,19.314398,41.98868,57.754898,33.171047,17.629791,50.80084
68.0,24.0,38.0,159.0,28.0,36.0,85.0,154.0,23.0,45.0,19.0,128.0,14.0,0.0,18.0,16.0,8.132697,-3.8814008,29.029423,40.749107,57.196186,24.554804,26.245203,50.800007
53.0,30.0,85.0,68.0,28.0,40.0,130.0,227.0,68.0,57.0,50.0,118.0,25.0,30.0,22.0,51.0,7.9083934,-16.46531,17.903015,41.846405,57.7312,29.005627,21.78474,50.790367
30.0,30.0,38.0,204.0,47.0,36.0,119.0,118.0,159.0,57.0,44.0,109.0,35.0,41.0,38.0,21.0,3.4990928,3.40845,18.926096,39.911514,61.919933,25.245745,25.533016,50.778763
38.0,35.0,76.0,181.0,51.0,40.0,142.0,118.0,159.0,34.0,25.0,109.0,11.0,41.0,14.0,26.0,-9.875507,12.289207,19.57397,45.54382,55.306225,26.20538,24.567545,50.772926
68.0,53.0,66.0,45.0,51.0,47.0,96.0,190.0,181.0,57.0,50.0,90.0,35.0,35.0,5.0,31.0,8.782816,-21.100832,15.04506,45.018112,54.68348,30.27922,20.485727,50.764946
53.0,35.0,19.0,45.0,47.0,17.0,153.0,172.0,91.0,11.0,44.0,90.0,25.0,0.0,9.0,36.0,-4.918509,0.6730826,18.93151,45.7424,57.074066,27.255701,23.50051,50.75621
68.0,30.0,57.0,113.0,51.0,28.0,51.0,82.0,113.0,23.0,19.0,71.0,39.0,24.0,22.0,21.0,-0.10374382,-18.92021,19.573929,43.991165,55.70867,30.699339,20.049961,50.7493
30.0,41.0,85.0,45.0,36.0,32.0,74.0,118.0,23.0,91.0,50.0,71.0,25.0,30.0,38.0,11.0,3.7257998,0.94115394,15.581035,39.616386,62.68155,26.231995,24.509184,50.74118
68.0,30.0,38.0,181.0,51.0,51.0,108.0,118.0,204.0,102.0,44.0,118.0,35.0,41.0,14.0,51.0,-15.100086,-34.150322,19.44103,44.387,52.31049,37.363083,13.377623,50.740707
68.0,41.0,57.0,136.0,21.0,40.0,74.0,154.0,45.0,102.0,19.0,71.0,39.0,0.0,9.0,6.0,3.1367216,-0.6285849,25.743254,43.17414,57.224895,25.00729,25.730083,50.737373
30.0,53.0,19.0,159.0,21.0,40.0,130.0,118.0,204.0,68.0,57.0,52.0,21.0,35.0,5.0,51.0,2.1784163,-2.5143661,19.294548,46.85385,56.305744,26.298273,24.42364,50.721912
15.0,30.0,85.0,68.0,21.0,25.0,74.0,209.0,45.0,57.0,25.0,80.0,42.0,30.0,26.0,6.0,-3.731891,8.588915,29.84676,44.51706,53.91251,24.093334,26.626669,50.72
30.0,53.0,85.0,91.0,43.0,21.0,130.0,154.0,136.0,45.0,50.0,118.0,35.0,41.0,9.0,51.0,-36.36792,-46.138687,10.864771,44.941124,53.028194,45.449184,5.2654963,50.71468
60.0,47.0,47.0,136.0,51.0,28.0,96.0,154.0,0.0,79.0,50.0,118.0,28.0,47.0,30.0,11.0,-26.678942,-33.462193,23.058298,38.75289,54.702904,39.439137,11.274591,50.71373
45.0,24.0,57.0,204.0,25.0,40.0,108.0,245.0,0.0,23.0,50.0,61.0,35.0,41.0,22.0,36.0,15.66885,13.332087,24.372604,44.367725,58.375393,19.487051,31.223333,50.710384
30.0,41.0,76.0,159.0,21.0,25.0,85.0,209.0,45.0,91.0,44.0,71.0,28.0,41.0,30.0,46.0,12.65903,6.871656,19.045979,47.504158,56.685467,22.156628,28.553259,50.709885
68.0,18.0,76.0,45.0,43.0,40.0,62.0,172.0,68.0,102.0,38.0,99.0,42.0,30.0,38.0,21.0,10.175217,13.059644,12.527411,43.749283,60.280766,22.75092,27.958462,50.70938
30.0,30.0,38.0,0.0,36.0,28.0,119.0,82.0,136.0,57.0,38.0,118.0,14.0,30.0,22.0,6.0,-11.82702,-24.865957,23.544252,44.814144,51.93284,33.98573,16.719652,50.705383
60.0,53.0,85.0,136.0,40.0,40.0,142.0,190.0,181.0,57.0,50.0,80.0,21.0,6.0,9.0,36.0,3.0347226,-20.053642,20.013273,40.247295,57.714783,30.513481,20.191288,50.70477
38.0,35.0,9.0,136.0,21.0,51.0,130.0,136.0,181.0,45.0,25.0,128.0,39.0,6.0,14.0,11.0,11.049459,-3.757301,30.186838,39.712364,57.04416,23.847044,26.847103,50.694145
60.0,0.0,19.0,113.0,36.0,36.0,130.0,227.0,23.0,79.0,57.0,80.0,32.0,18.0,14.0,51.0,18.441284,26.942244,12.687149,42.65605,58.754726,18.786425,31.896292,50.682716
15.0,18.0,66.0,0.0,47.0,36.0,62.0,100.0,204.0,11.0,57.0,80.0,25.0,30.0,22.0,31.0,-10.480142,-24.81661,21.781954,43.347717,54.08898,33.8977,16.78438,50.682083
15.0,47.0,38.0,181.0,43.0,28.0,153.0,227.0,91.0,79.0,25.0,71.0,39.0,12.0,22.0,31.0,-4.231753,-12.842904,16.61559,43.802887,58.096336,30.392359,20.28803,50.68039
60.0,30.0,57.0,136.0,51.0,43.0,142.0,154.0,181.0,34.0,38.0,71.0,11.0,0.0,5.0,31.0,-8.819348,-16.51127,25.311823,43.786865,53.679832,31.187683,19.48958,50.67726
30.0,18.0,57.0,0.0,32.0,47.0,153.0,82.0,204.0,91.0,31.0,128.0,18.0,41.0,9.0,26.0,-8.957799,-5.289547,14.5129385,52.128315,51.8917,29.807127,20.85712,50.664246
53.0,6.0,66.0,204.0,47.0,51.0,51.0,118.0,45.0,34.0,44.0,128.0,11.0,0.0,30.0,31.0,-10.095777,1.9443235,21.256618,47.671364,53.608585,27.781277,22.877024,50.658302
45.0,53.0,76.0,23.0,51.0,47.0,85.0,136.0,68.0,11.0,38.0,109.0,42.0,12.0,30.0,36.0,0.98219264,13.566737,25.651367,43.708397,56.88496,22.4987,28.158731,50.657433
23.0,6.0,38.0,68.0,32.0,25.0,51.0,154.0,45.0,45.0,57.0,71.0,42.0,41.0,30.0,46.0,-12.580692,-27.884861,14.581512,46.264812,54.167385,35.74742,14.909632,50.65705
60.0,53.0,28.0,45.0,28.0,43.0,130.0,172.0,136.0,79.0,44.0,128.0,25.0,35.0,30.0,46.0,-8.36409,16.177357,23.66128,42.048435,56.099472,24.730278,25.92449,50.65477
60.0,41.0,0.0,68.0,43.0,21.0,85.0,100.0,23.0,102.0,25.0,61.0,35.0,6.0,5.0,6.0,1.5389735,5.7510133,25.532093,46.07872,55.30978,23.807848,26.842117,50.649963
53.0,53.0,38.0,91.0,17.0,21.0,85.0,82.0,113.0,102.0,44.0,61.0,28.0,18.0,18.0,16.0,-16.188314,-41.052387,10.590265,45.744625,53.372017,40.156307,10.493241,50.649548
38.0,18.0,47.0,68.0,25.0,32.0,62.0,118.0,136.0,68.0,38.0,61.0,11.0,35.0,38.0,31.0,16.025566,5.238317,14.901099,44.444477,59.015476,22.72342,27.924988,50.648407
68.0,24.0,47.0,136.0,21.0,47.0,153.0,100.0,68.0,45.0,57.0,71.0,14.0,35.0,34.0,31.0,-23.236483,-9.639157,11.869738,48.565197,53.96817,34.334873,16.305492,50.640366
53.0,0.0,19.0,0.0,47.0,36.0,142.0,118.0,159.0,102.0,19.0,80.0,32.0,30.0,30.0,26.0,-5.2829533,10.1800785,21.82325,42.942863,57.664425,25.172438,25.465534,50.63797
60.0,0.0,9.0,181.0,32.0,51.0,142.0,82.0,91.0,23.0,31.0,71.0,35.0,18.0,18.0,41.0,15.074199,-3.4272275,25.385666,39.740223,58.491596,23.583187,27.05289,50.636078
23.0,53.0,28.0,113.0,21.0,28.0,51.0,136.0,204.0,102.0,25.0,128.0,18.0,0.0,9.0,21.0,2.3191605,-23.070288,15.9926405,44.107174,55.41562,31.676727,18.952862,50.62959
68.0,12.0,9.0,45.0,36.0,28.0,85.0,100.0,23.0,79.0,57.0,99.0,28.0,24.0,26.0,36.0,-10.231915,-39.44564,17.452621,35.765923,58.14545,38.289345,12.337288,50.626633
38.0,24.0,47.0,45.0,36.0,25.0,96.0,100.0,136.0,11.0,38.0,99.0,21.0,47.0,34.0,16.0,14.777635,0.6354664,27.76175,46.80668,53.4712,21.93054,28.690546,50.621086
60.0,47.0,66.0,181.0,25.0,17.0,74.0,227.0,45.0,57.0,19.0,99.0,28.0,30.0,14.0,16.0,13.14459,16.324585,19.07048,41.879543,60.594364,20.417574,30.202713,50.620285
23.0,41.0,57.0,68.0,43.0,47.0,74.0,172.0,136.0,45.0,50.0,90.0,39.0,35.0,22.0,41.0,-16.260328,-3.5224729,13.272207,49.213196,53.934624,31.289331,19.327444,50.616776
68.0,30.0,85.0,68.0,32.0,51.0,74.0,82.0,204.0,79.0,50.0,61.0,25.0,53.0,5.0,26.0,-15.009188,-17.870928,14.064651,47.784904,54.501717,33.921997,16.694233,50.61623
30.0,47.0,28.0,181.0,43.0,21.0,130.0,190.0,0.0,23.0,44.0,128.0,42.0,18.0,26.0,11.0,9.347688,1.1173348,28.384302,40.925816,57.90075,23.080215,27.535181,50.615395
68.0,53.0,57.0,91.0,47.0,21.0,153.0,100.0,113.0,102.0,44.0,109.0,39.0,6.0,22.0,36.0,-28.970602,-44.27114,12.549304,41.2136,55.860264,43.33279,7.2762847,50.609074
45.0,53.0,85.0,23.0,28.0,25.0,153.0,136.0,113.0,79.0,31.0,71.0,39.0,24.0,38.0,11.0,3.8621774,0.5409344,18.360071,42.894268,59.649258,25.543587,25.061344,50.60493
53.0,12.0,38.0,136.0,47.0,51.0,142.0,154.0,23.0,45.0,44.0,80.0,35.0,12.0,30.0,51.0,-7.519402,-8.701642,18.571812,45.42899,56.33712,29.77739,20.823376,50.600765
60.0,18.0,57.0,68.0,21.0,43.0,142.0,118.0,68.0,11.0,19.0,61.0,39.0,47.0,30.0,21.0,7.152713,14.979698,22.877935,43.181316,58.781693,21.205145,29.394672,50.599815
30.0,0.0,57.0,91.0,36.0,21.0,74.0,172.0,181.0,11.0,25.0,80.0,28.0,24.0,14.0,16.0,-10.781433,1.1177647,19.703253,46.943054,54.57395,28.27852,22.31132,50.58984
